source_paper_i,source_id_i,source_text_i,source_paper_j,source_id_j,source_text_j,agreement_count,pair_strength,m1_count,m2_count,m3_count,cross_method_spread
Newmark2017,disclosure.compensation_by_employer,Disclosure required: compensation received broken down by employer,OpenSecrets,lobbyist_compensation_disclosure,How much are lobbyists getting paid (compensation paid to lobbyists by clients),4,0.4444444444444444,1,0,3,3
Newmark2017,disclosure.total_expenditures,Disclosure required: total expenditures toward lobbying,Sunlight,expenditure_transparency,Expenditure Transparency,4,0.4444444444444444,0,1,3,3
Opheim,disclosure.total_spending,lobbyist's total spending,Sunlight,expenditure_transparency,Expenditure Transparency,4,0.4444444444444444,0,1,3,3
Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,pri_2010,disclosure.E1f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",4,0.4444444444444444,0,1,3,3
Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,pri_2010,disclosure.E2f_iii,"Required component of disclosure report: Other costs such as gifts, entertainment, transportation, and lodging.",4,0.4444444444444444,0,1,3,3
pri_2010,disclosure.A5,Governor's office.,pri_2010,disclosure.A6,Executive branch agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A5,Governor's office.,pri_2010,disclosure.A7,Legislative branch.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A5,Governor's office.,pri_2010,disclosure.A8,Independent agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A5,Governor's office.,pri_2010,disclosure.A9,Local governments.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A5,Governor's office.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A6,Executive branch agencies.,pri_2010,disclosure.A7,Legislative branch.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A6,Executive branch agencies.,pri_2010,disclosure.A8,Independent agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A6,Executive branch agencies.,pri_2010,disclosure.A9,Local governments.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A6,Executive branch agencies.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A7,Legislative branch.,pri_2010,disclosure.A8,Independent agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A7,Legislative branch.,pri_2010,disclosure.A9,Local governments.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A7,Legislative branch.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A8,Independent agencies.,pri_2010,disclosure.A9,Local governments.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A8,Independent agencies.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.A9,Local governments.,pri_2010,disclosure.A10,Government agencies who lobby other agencies.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.D1_present,Financial threshold exists: if expenses are less than some dollar threshold the entity is exempted from filing disclosure.,pri_2010,disclosure.D2_present,Time threshold exists: if amount of time devoted to lobbying is less than a threshold percentage of an individual's compensated time the individual or entity is exempted from filing disclosure.,4,0.4444444444444444,1,0,3,3
pri_2010,disclosure.E1b,Are principals required to disclose their address and phone number?,pri_2010,disclosure.E1d,Are principals required to disclose the address and phone number of contracted lobbyists?,4,0.4444444444444444,0,1,3,3
pri_2010,disclosure.E1b,Are principals required to disclose their address and phone number?,pri_2010,disclosure.E2d,Are lobbyists required to disclose the address and phone number of the principals represented?,4,0.4444444444444444,0,1,3,3
pri_2010,disclosure.E1c,Are principals required to disclose the names of all the lobbyists representing them?,pri_2010,disclosure.E2c,Are lobbyists required to disclose the names of all the principals represented?,4,0.4444444444444444,0,1,3,3
pri_2010,disclosure.E1d,Are principals required to disclose the address and phone number of contracted lobbyists?,pri_2010,disclosure.E2b,Are lobbyists required to disclose their address and phone number?,4,0.4444444444444444,0,1,3,3
pri_2010,disclosure.E1d,Are principals required to disclose the address and phone number of contracted lobbyists?,pri_2010,disclosure.E2d,Are lobbyists required to disclose the address and phone number of the principals represented?,4,0.4444444444444444,0,1,3,3
pri_2010,disclosure.E2b,Are lobbyists required to disclose their address and phone number?,pri_2010,disclosure.E2d,Are lobbyists required to disclose the address and phone number of the principals represented?,4,0.4444444444444444,0,1,3,3
HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,HiredGuns,Q27,Is compensation/salary required to be reported on employer/principal spending reports?,3,0.3333333333333333,1,1,1,0
HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,Newmark2005,disc_legislative_admin_action_to_influence,legislative/administrative action seeking to influence,3,0.3333333333333333,1,1,1,0
HiredGuns,Q20,Is subject matter or bill number to be addressed by a lobbyist required on spending reports?,Newmark2017,disclosure.influence_legislation_or_admin,Disclosure required: seeking to influence legislation or administrative action,3,0.3333333333333333,1,1,1,0
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,Newmark2005,disc_expenditures_benefiting_officials,expenditures benefiting public officials or employees,3,0.3333333333333333,1,1,1,0
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,Newmark2017,disclosure.expenditures_benefiting_officials,Disclosure required: expenditures benefiting public officials or employees,3,0.3333333333333333,1,1,1,0
HiredGuns,Q23,What is the statutory provision for a lobbyist giving and reporting gifts?,Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,3,0.3333333333333333,1,1,1,0
OpenSecrets,public_availability_total,"How easily can the public access disclosed information (composite of three sub-facets, total 5 points)",Sunlight,document_accessibility,Document Accessibility,3,0.3333333333333333,1,1,1,0
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A1,Lobbyists.,3,0.3333333333333333,1,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A2,Volunteer lobbyists.,3,0.3333333333333333,1,0,2,2
FOCAL,scope.1,"The following types of lobbyists are included in the register: professional lobbyists/consultants, in-house company lobbyists, in-house organisation lobbyists, professional consultancies, law firms, think tanks, research institutions, public entities, government agencies/employees",pri_2010,disclosure.A11,"Public entities, other than government agencies.",3,0.3333333333333333,1,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",HiredGuns,Q12,How often during each two-year cycle is a lobbyist required to report spending?,3,0.3333333333333333,1,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",Newmark2005,freq_reporting_more_than_annual,frequency of reporting (more frequently than once per year),3,0.3333333333333333,1,0,2,2
FOCAL,timeliness.2,"Lobbying activities are disclosed close to real time (eg, daily)",Opheim,disclosure.frequency,Frequency of reporting required of lobbyists,3,0.3333333333333333,1,0,2,2
FOCAL,openness.1,Lobbyist register is online,HiredGuns,Q32,Location/format of spending reports,3,0.3333333333333333,1,0,2,2
FOCAL,openness.1,Lobbyist register is online,pri_2010,accessibility.Q1,"At least some lobbying data available (in any format) either by request (email, telephone, fax, etc.) or anonymously (web-based).",3,0.3333333333333333,1,0,2,2
FOCAL,openness.1,Lobbyist register is online,pri_2010,accessibility.Q4,At least some current lobbying data/information available on the website for the most recent year.,3,0.3333333333333333,1,0,2,2
FOCAL,openness.3,"Available without registration, free to access, open license (eg, no limits to reuse), non-proprietary format (eg, CSV, not Excel), machine readable",FOCAL,openness.4,"Downloadable (eg, as files, database)",3,0.3333333333333333,2,1,0,2
FOCAL,openness.3,"Available without registration, free to access, open license (eg, no limits to reuse), non-proprietary format (eg, CSV, not Excel), machine readable",OpenSecrets,public_avail_downloads,Availability of downloadable data from the state lobbying disclosure website,3,0.3333333333333333,2,1,0,2
FOCAL,openness.3,"Available without registration, free to access, open license (eg, no limits to reuse), non-proprietary format (eg, CSV, not Excel), machine readable",Sunlight,document_accessibility,Document Accessibility,3,0.3333333333333333,0,1,2,2
FOCAL,descriptors.6,"Type of lobbyist contract (eg, salaried staff, contracted)",HiredGuns,Q10,"Is a lobbyist required to include on the registration form any additional information about the type of lobbying work he or she does (i.e., compensated or non-compensated/contract or salaried)?",3,0.3333333333333333,0,1,2,2
FOCAL,relationships.1,Client list (for all consultant lobbyists and firms),OpenSecrets,lobbyist_client_disclosure,"Who is lobbying and who is paying for it (lobbyist and client identification, with separate registrations preferred)",3,0.3333333333333333,0,1,2,2
FOCAL,financials.1,Total lobbying income (for consultant lobbyists/lobby firms),HiredGuns,Q13,Is compensation/salary required to be reported by a lobbyist on spending reports?,3,0.3333333333333333,0,1,2,2
FOCAL,contact_log.2,Names of persons contacted and their position/role,pri_2010,disclosure.E1i,Are principals required to disclose contacts?,3,0.3333333333333333,1,0,2,2
FOCAL,contact_log.2,Names of persons contacted and their position/role,pri_2010,disclosure.E2i,Are lobbyists required to disclose contacts?,3,0.3333333333333333,1,0,2,2
HiredGuns,Q3,Is a lobbyist required to ﬁle a registration form?,pri_2010,disclosure.A1,Lobbyists.,3,0.3333333333333333,0,2,1,2
HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,Newmark2005,disc_expenditures_benefiting_officials,expenditures benefiting public officials or employees,3,0.3333333333333333,1,0,2,2
HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,Newmark2017,disclosure.expenditures_benefiting_officials,Disclosure required: expenditures benefiting public officials or employees,3,0.3333333333333333,1,0,2,2
HiredGuns,Q21,Is spending on household members of public ofﬁcials by a lobbyist required to be reported?,Opheim,disclosure.expenditures_benefitting_public_employees,expenditures benefitting public employees including gifts,3,0.3333333333333333,1,0,2,2
HiredGuns,Q22,"Is a lobbyist required to disclose direct business associations with public ofﬁcials, candidates or members of their households?",Opheim,disclosure.other_influence_peddling_or_conflict_of_interest,other activities that might constitute influence peddling or conflict of interest,3,0.3333333333333333,1,0,2,2
