filing_id	report_period	principal_name	principal_id	lobbyist_name	lobbyist_id	total_expenditure	is_current	filing_action	supersedes	n_positions	n_gifts	n_expenditures	extraction_warnings
20250530EUPA1415638	2025-01-01..2025-04-30	Ohio Alliance for Public Telecommunications Inc	org-ohio-alliance-for-public-telecommunications-inc	Jason A Paduchik	person-jason-a-paduchik	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (OLAC 'Agent Executive AER'), not a Legislative Agent AER. Section I covers executive agency decisions (not bills/resolutions); no agency decisions were disclosed. Section II shows no expenditures. The schema filing_type 'activity_report' is used as the closest fit, but the executive vs. legislative distinction is not captured in the schema."", ""Reporting period label is 'Jan-Apr25'; interpreted as 2025-01-01 to 2025-04-30. Ohio executive AER periods do not map exactly to the standard legislative quarterly windows; exact start/end dates are inferred from the label.""]"
20250530EUPA1417024	2025-01-01..2025-04-30	Self Storage Association	org-self-storage-association	Robert F Klaffky	person-robert-f-klaffky	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The form header reads 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity', not legislative bill activity. The filing regime noted in the extraction brief is ORC §§101.70-101.79 (legislative), but this document appears to be an executive-agency lobbying report. Schema does not have a distinct filing_type for executive-agency AERs; filed as 'activity_report'."", ""Reporting period label is 'Jan-Apr25'. No explicit start/end dates given; inferred as 2025-01-01 to 2025-04-30 based on the period label."", ""Section I: 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20250530EUPA1418172	2025-01-01..2025-04-30	Every Child Succeeds	org-every-child-succeeds	James T Benedict	person-james-t-benedict	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The filing discloses executive agency lobbying activity rather than legislative bill/resolution activity. Section I lists agency decisions (Children and Youth: 'Activities related to home visiting and operating budget'; Governor: 'Activities related to operating budget') with associated Decision/Rule numbers, but no bill or resolution numbers are provided. The schema's LobbyingPosition is designed for bill references; these agency-decision entries have no bill_reference to populate and no schema slot for agency name, decision description, or decision/rule number. These three fields are not representable in the current schema and are lost."", ""Reporting period label is 'Jan-Apr25'. Mapped to 2025-01-01 through 2025-04-30 by inference from the OLAC quarterly window convention; exact start/end dates not explicitly stated in source."", 'No Decision/Rule # values were provided in the source for either agency decision row.']"
20250530EUPA1418590	2025-01-01..2025-04-30	Montgomery Community Improvement Corporation	org-montgomery-community-improvement-corporation	Dan Pozniak	person-dan-pozniak	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (not a Legislative Agent AER). The form title is 'View Agent Executive AER' and Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. The schema filing_type 'activity_report' is used as the closest fit, but there is no schema distinction between executive-agency and legislative AERs."", ""Section I discloses 'No agency decisions' — no LobbyingPosition or LobbyingEngagement rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted."", ""Reporting period label 'Jan-Apr25' maps to 2025-01-01 through 2025-04-30 by convention; exact start/end dates not explicitly stated in source.""]"
20250530EUPA1419016	2025-01-01..2025-04-30	Warren County Port Authority	org-warren-county-port-authority	Matthew Davis	person-matthew-davis	0.0	True	original		6	0	0	"['This is an Executive Agency AER (not a Legislative AER). Section I lists agency decisions (with Agency, Decision Description, and Decision/Rule # columns) rather than bills/resolutions. The LobbyingPosition schema has no dedicated fields for agency name, decision description, or decision/rule number; agency name was mapped to general_issue_area and decision description to description as the closest available fit. Decision/Rule # column appeared blank for all rows — no data lost.', 'The LobbyingFiling.positions schema is designed for legislative bill references; its use here for executive agency decisions is an imperfect mapping flagged for human review.', ""Reporting period label 'Jan-Apr25' was interpreted as 2025-01-01 through 2025-04-30 based on the OLAC executive AER Jan–Apr window convention.""]"
20250530LUPA1417306	2025-01-01..2025-04-30	Van Meter Ashbrook and Associates	org-van-meter-ashbrook-and-associates	Jordan Garcea	person-jordan-garcea	0.0	True	original		0	0	0	"[""Reporting period label 'Jan-Apr25' spans January–April 2025. Ohio's standard tri-annual windows end on Jan 31, May 31, and Sep 30; a Jan–Apr window does not align with a standard period. reporting_period_start set to 2025-01-01 and reporting_period_end set to 2025-04-30 based on the literal label, but this may warrant human review.""]"
20250530LUPA1417388	2025-01-01..2025-04-30	Heinzerling Foundation	org-heinzerling-foundation	Madison Whalen	person-madison-whalen	0.0	True	original		1	0	0	"[""Reporting period 'Jan-Apr25' maps to 2025-01-01 through 2025-04-30; Ohio Jan-Apr window inferred from standard OLAC quarterly-tri-annual schedule (deadline May 31). Exact end date confirmed as April 30."", 'HB 96 session inferred as Ohio 136th General Assembly based on filing date of 2025-05-30; not explicitly stated in source.', ""Section II states 'No expenditures' globally — no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D).""]"
20250530LUPA1417626	2025-01-01..2025-04-30	Future Ready 5	org-future-ready-5	Stephen Nielson	person-stephen-nielson	0.0	True	original		1	0	0	"[""Reporting period label 'Jan-Apr25' does not map to a standard OH quarterly window (which ends Jan 31 / May 31 / Sep 30). Period interpreted as January 1 – April 30, 2025; confirm against OLAC official period definitions."", ""Section II shows 'No expenditures' — no expenditure rows emitted for any sub-section (II.A Gifts, II.B Itemized Meals, II.C Dinner/Party/Function, II.D Aggregates).""]"
20250530LUPA1419738	2025-01-01..2025-04-30	Securities Industry and Financial Markets Association	org-securities-industry-and-financial-markets-association	Stephen E Tugend	person-stephen-e-tugend	0.0	True	original		0	0	0	[]
20250531EUPA1420122	2025-01-01..2025-04-30	Orange City School District	org-orange-city-school-district	Desmond Bryant	person-desmond-bryant	0.0	True	original		0	0	0	"[""This AER is an Executive Agency form (not a Legislative Agent AER). Section I covers 'Executive Agency Lobbying Activity' (agency decisions), not legislative bills/resolutions. No agency decisions were disclosed. The schema's LobbyingPosition is designed for bills; executive agency decisions have no schema slot — none were reported so no data was lost, but the form type distinction is flagged for human review."", ""Reporting period label is 'Jan-Apr25'; mapped to 2025-01-01 / 2025-04-30 by convention. OH executive AER Jan-Apr window inferred; confirm exact end date if needed.""]"
20250601LUPA1420628	2025-01-01..2025-04-30	Medical Mutual	org-medical-mutual	Sarah Totedo	person-sarah-totedo	0.0	True	original		5	0	0	"[""Reporting period label is 'Jan-Apr25'; interpreted as 2025-01-01 to 2025-04-30 (standard OH Jan–Apr window). Exact end date not explicitly stated."", ""Section II states 'No expenditures'; no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D)."", ""Footer shows '©2026' which may indicate a page template year, not the filing year; filing year inferred as 2025 from the confirmation number and filed date.""]"
20250602EUPA1421070	2025-01-01..2025-04-30	Delaware North Companies, Inc	org-delaware-north-companies-inc	Michael G Caputo	person-michael-g-caputo	0.0	True	original		0	0	0	"['This AER is an Executive Agency filing (not a Legislative AER). The form covers executive agency lobbying activity (ORC §121.60 et seq.) rather than legislative lobbying (ORC §§101.70-101.79). The regime distinction is noted but no schema field exists to explicitly flag executive vs. legislative lobbying.', ""Reporting period label is 'Jan-Apr25'. Ohio executive AERs use a Jan–Apr window; reporting_period_start mapped to 2025-01-01 and reporting_period_end mapped to 2025-04-30 by inference from period label — exact boundary dates are not stated in the source."", ""Section I discloses 'No agency decisions' — no LobbyingEngagement or LobbyingPosition rows emitted."", ""Section II discloses 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20250602EUPA1422018	2025-01-01..2025-04-30	Centrus Energy	org-centrus-energy	Thomas F Needles	person-thomas-f-needles	0.0	True	original		0	0	0	"[""This is an Executive Agency AER (not a Legislative AER). The source form is titled 'View Agent Executive AER' and covers executive agency lobbying (ORC §121.60 et seq.), not legislative lobbying (ORC §§101.70-101.79). The extraction brief references legislative AERs; this filing is a different regime."", ""Reporting period label is 'Jan-Apr25'. Ohio executive AERs use a Jan–Apr window. Dates mapped to 2025-01-01 through 2025-04-30 by convention; exact start/end day boundaries are not stated on the form."", ""Section I: 'No agency decisions' — no LobbyingPosition rows emitted."", ""Section II: 'No expenditures' — no LobbyingExpenditure rows emitted.""]"
20250602EUPA1423324	2025-01-01..2025-04-30	City of Cincinnati	org-city-of-cincinnati	Charles H Gerhardt, III	person-charles-h-gerhardt-iii	0.0	True	original		1	0	0	"['This is an Executive Agency AER (not a legislative AER). The lobbying activity in Section I references an agency decision at the Governor level (Operating Budget), not a bill or resolution. No bill_reference could be populated; the activity is captured in LobbyingPosition.description and general_issue_area only.', ""Section I includes an Agency column ('Governor') and a Decision/Rule # column (blank in source). The Agency field has no direct schema slot on LobbyingPosition; it is noted here for human review."", ""The reporting period label is 'Jan-Apr25'. Ohio executive AERs cover January–April. Dates inferred as 2025-01-01 to 2025-04-30."", ""Section II states 'No expenditures'; no LobbyingExpenditure rows emitted.""]"
20250602LUPA1421736	2025-01-01..2025-04-30	Columbus Association for the Performing Arts	org-columbus-association-for-the-performing-arts	Tim Biggam	person-tim-biggam	0.0	True	original		1	0	0	"[""Reporting period label is 'Jan-Apr25'; interpreted as 2025-01-01 to 2025-04-30. Ohio's Jan-Apr window does not align with a standard quarterly deadline (May 31); exact end date may be April 30.""]"
20250602LUPA1423176	2025-01-01..2025-04-30	Ohio Bankers League	org-ohio-bankers-league	Anthony Lagunzad	person-anthony-lagunzad	0.0	True	original		88	0	0	"[""SB 1 title in source reads 'Enact Advance Ohio Higher Education Actv' — trailing 'v' appears to be a typo; extracted as 'Enact Advance Ohio Higher Education Act'."", ""Section II states 'No expenditures' — no expenditure rows emitted for any sub-section (II.A, II.B, II.C, II.D)."", ""Reporting period label 'Jan-Apr25' does not align to a standard OH quarterly window (Jan–Apr is not one of the three standard windows ending May 31/Sep 30/Jan 31). Dates mapped to 2025-01-01–2025-04-30 as the closest literal interpretation; human review recommended.""]"
20250602LUPA1423466	2025-01-01..2025-04-30	Mid-Ohio Regional Planning Commission (MORPC)	org-mid-ohio-regional-planning-commission-morpc	William Murdock	person-william-murdock	0.0	True	original		4	0	0	"[""Section II reporting period label is 'Jan-Apr25'; mapped to 2025-01-01 – 2025-04-30 by convention for Ohio's Jan–Apr reporting window. Exact boundary dates not stated on form."", ""Section II states 'No expenditures' globally — no expenditure rows emitted for Sections II.A, II.B, II.C, or II.D."", ""Bill/resolution titles are flagged on the form as 'for informational purposes only and not intended to be an official or exclusive designation'; preserved as description per extraction rules.""]"
