scan_page	row	x	y	w	h	conf	text
160	_header	1788	300	187	37	96	(continued)
160	_header	1176	352	192	29	95	LOBBYISTS:
160	_header	1381	351	221	31	96	DEFINITION,
160	_header	1616	348	271	32	96	REGISTRATION,
160	_header	1900	348	81	28	96	AND
160	_header	1995	346	220	29	96	PROHIBITED
160	_header	2228	345	195	28	96	ACTIVITIES
160	_header	1615	392	51	33	96	(As
160	_header	1677	389	33	30	95	of
160	_header	1722	392	126	32	96	January
160	_header	1861	391	25	31	96	1,
160	_header	1899	390	85	33	96	1990)
160	_header	2011	512	132	30	96	Number
160	_header	2155	511	33	30	96	of
160	_header	822	555	167	46	95	Definition
160	_header	1379	552	150	46	96	Required
160	_header	1952	551	170	38	96	Registered
160	_header	2136	552	112	35	96	During
160	_header	2777	544	170	32	96	Prohibited
160	_header	2959	545	155	30	96	Activities
160	_header	735	604	33	30	96	of
160	_header	782	603	135	36	92	Lobbyist
160	_header	931	601	145	31	96	Includes:
160	_header	1360	603	32	26	96	to
160	_header	1406	600	140	35	96	Register:
160	_header	1997	593	116	37	96	Typical
160	_header	2126	595	76	28	96	Year:
160	_header	2405	591	195	36	95	Registration
160	_header	2613	591	77	28	96	Fees:
160	_header	2784	587	150	36	96	Involving
160	_header	2948	587	158	35	96	Lobbyists:
160	_header	1458	728	19	11	28	i
160	_header	2911	708	19	17	57	&
160	_header	645	750	34	45	28	£
160	_header	849	773	26	37	70	2
160	_header	1264	720	30	63	5	¥
160	_header	1359	785	20	13	55	.
160	_header	1449	742	30	55	22	Fr
160	_header	1830	745	63	68	52	=
160	_header	2823	740	28	53	59	£
160	_header	2902	727	29	58	50	$
160	_header	2944	736	26	62	64	3
160	_header	645	797	34	52	51	2
160	_header	746	788	28	46	11	2
160	_header	1269	794	110	49	26	83
160	_header	1835	791	58	53	48	gs
160	_header	2698	795	26	35	60	&
160	_header	2798	794	54	39	36	Ss
160	_header	2903	788	61	39	53	£5
160	_header	2985	799	62	34	41	5.
160	_header	552	837	29	39	39	ce
160	_header	646	851	29	27	79	2
160	_header	746	837	34	33	54	=
160	_header	846	856	29	18	85	a
160	_header	1269	839	26	28	94	=
160	_header	1350	845	29	26	47	3
160	_header	1459	846	27	17	29	a
160	_header	1832	845	28	8	43	oo
160	_header	2332	850	19	12	67	w
160	_header	2690	832	28	7	39	-
160	_header	2732	828	20	43	0	g
160	_header	2790	816	26	30	61	oom
160	_header	2902	828	29	36	82	3
160	_header	2944	821	27	35	0	g
160	_header	3018	831	30	29	40	s
160	_header	3195	839	25	28	0	e
160	_header	547	870	28	25	50	5
160	_header	746	867	226	29	0	22
160	_header	1275	864	104	25	42	ss
160	_header	1837	833	90	71	47	ee.
160	_header	2326	863	25	24	17	z
160	_header	2698	841	53	40	41	ae
160	_header	2799	840	59	37	14	2b
160	_header	2935	843	79	38	0	§S3
160	_header	550	890	132	53	50	2:
160	_header	746	891	30	27	70	3
160	_header	846	895	126	19	0	23
160	_header	1265	888	30	34	54	5
160	_header	1350	888	136	47	55	sus
160	_header	1866	894	62	27	0	g3
160	_header	2172	862	35	89	18	i
160	_header	2322	889	35	42	70	2
160	_header	2699	877	53	25	36	ceo
160	_header	2799	876	52	26	0	&,
160	_header	2911	865	53	55	0	Ss
160	_header	2986	882	95	35	0	efe
160	_header	3201	868	27	51	76	&
160	_header	553	917	23	57	0	FH
160	_header	657	923	20	35	0	£
160	_header	756	929	20	30	91	3
160	_header	856	914	116	36	16	3.6
160	_header	1043	930	30	53	87	3
160	_header	1275	925	20	34	0	%
160	_header	1351	917	62	44	6	£¢
160	_header	1451	926	29	18	88	2
160	_header	1836	910	92	37	0	22
160	_header	2323	932	28	18	88	2
160	_header	2699	904	59	33	59	Sz
160	_header	2799	897	60	56	54	32
160	_header	2911	917	53	16	63	o2
160	_header	2986	908	102	37	29	85
160	_header	3194	921	28	8	95	=
160	_header	548	972	29	34	68	a
160	_header	657	958	27	34	20	8
160	_header	746	969	30	40	77	2
160	_header	856	954	26	62	61	2
160	_header	947	952	26	41	67	2
160	_header	1053	984	20	16	45	&
160	_header	1270	960	26	45	54	=
160	_header	1352	956	62	44	69	#8
160	_header	1451	946	69	51	85	22
160	_header	1832	945	96	54	65	a8
160	_header	2182	953	26	45	58	-
160	_header	2322	952	30	26	89	2
160	_header	2465	977	20	34	89	,
160	_header	2691	938	62	55	31	Fo
160	_header	2791	946	62	46	46	FB
160	_header	2904	931	178	62	22	Fssis
160	_header	3197	930	27	63	38	5
160	_header	551	1008	27	46	52	2
160	_header	650	1003	126	53	69	£2
160	_header	847	1004	126	46	51	28s
160	_header	1047	1001	26	62	42	$
160	_header	1144	999	30	47	73	&
160	_header	1276	1003	138	50	41	pets
160	_header	1453	1004	68	51	19	33
160	_header	1842	1004	86	42	56	ess
160	_header	2048	1005	26	37	23	¢
160	_header	2175	1000	28	50	16	&
160	_header	2459	1011	25	14	30	£
160	_header	2604	972	29	46	0	F
160	_header	2690	993	63	60	18	ge
160	_header	2791	993	62	60	18	gz
160	_header	2903	980	179	69	0	gksbe
160	_header	3205	984	54	59	70	58
160	_header	552	1055	127	54	34	Sei
160	_header	747	1057	29	30	23	=
160	_header	857	1045	26	45	0	£€
160	_header	948	1051	26	57	20	9
160	_header	1047	1065	26	29	76	2
160	_header	1145	1047	30	54	66	2
160	_header	1267	1047	248	64	47	3288
160	_header	1450	1031	64	95	31	$s
160	_header	1832	1039	97	89	8	see
160	_header	2174	1051	35	43	28	OE
160	_header	2332	1076	20	16	42	6
160	_header	2456	1037	30	29	16	63
160	_header	2606	1020	28	71	37	OS
160	_header	2694	1034	59	68	38	gh
160	_header	2804	1016	50	116	19	eg
160	_header	2906	1028	176	70	0	etdte
160	_header	551	1088	68	55	39	$F
160	_header	651	1110	28	26	13	~
160	_header	853	1088	24	57	6	bf
160	_header	954	1109	26	35	29	g
160	_header	1044	1096	29	45	52	3
160	_header	1149	1102	26	23	43	&
160	_header	1301	1098	29	30	77	S
160	_header	1362	1094	59	32	33	Sow
160	_header	1454	1084	62	53	69	on
160	_header	1564	1119	19	10	30	-
160	_header	1834	1080	28	32	83	2
160	_header	1909	1094	26	35	0	e
160	_header	2047	1088	29	51	89	3
160	_header	2175	1095	29	18	95	2
160	_header	2323	1103	29	25	0	#
160	_header	2461	1076	26	47	42	E
160	_header	2605	1102	29	18	69	3
160	_header	2692	1076	61	46	68	#23
160	_header	2793	1064	61	64	29	33
160	_header	2868	1079	97	46	90	22°
160	_header	2987	1075	95	49	22	sue
160	_header	3140	1106	19	11	0	~
160	_header	3198	1093	28	8	67	>
160	_header	3239	1043	27	83	12	H
160	_header	552	1135	225	80	6	mE
160	_header	1053	1136	122	43	39	Rt
160	_header	1267	1121	316	67	40	HEE?
160	_header	1833	1114	96	70	5	Es
160	_header	2059	1161	20	12	17	ee
160	_header	2229	1098	99	98	24	ee
160	_header	2384	1098	74	98	29	ee
160	_header	2523	1125	90	45	21	ee
160	_header	2691	1113	63	52	34	ee
160	_header	2792	1108	174	57	48	EE
160	_header	3131	1102	129	90	29	ee
160	_header	315	1188	190	36	66	jurisdiction
160	_header	585	1189	29	27	45	S23
160	_header	651	1175	30	40	89	2
160	_header	747	1186	29	25	23	uw
160	_header	850	1175	27	35	64	&
160	_header	947	1174	27	39	54	G6
160	_header	1046	1178	129	32	21	GF
160	_header	1269	1184	61	23	15	es
160	_header	1355	1171	60	35	15	f2
160	_header	1456	1169	61	36	84	25
160	_header	1557	1166	27	38	89	5
160	_header	1836	1158	94	44	0	Séé
160	_header	2052	1175	26	21	91	<
160	_header	2178	1172	26	22	90	<
160	_header	2325	1177	26	18	40	&
160	_header	2461	1172	26	22	92	<
160	_header	2607	1162	28	33	74	&
160	_header	2693	1165	61	34	40	s8
160	_header	2794	1137	170	62	45	25838
160	_header	2994	1158	89	36	41	S38
160	_header	3201	1154	61	35	86	38
160	New Jersey	318	1296	71	35	95	New
160	New Jersey	400	1295	99	41	96	Jersey
160	New Jersey	567	1298	12	12	87	*
160	New Jersey	663	1310	18	5	61	-
160	New Jersey	758	1293	23	25	33	—-
160	New Jersey	861	1292	24	25	65	—_
160	New Jersey	964	1295	12	12	85	*
160	New Jersey	1064	1294	12	12	86	*
160	New Jersey	1163	1294	12	12	70	*
160	New Jersey	1327	1292	12	12	87	*
160	New Jersey	1410	1292	13	12	59	*
160	New Jersey	1487	1288	22	25	35	-~
160	New Jersey	1570	1287	23	25	48	—_
160	New Jersey	1890	1288	12	12	81	*
160	New Jersey	2037	1286	65	27	78	N.A.
160	New Jersey	2191	1282	23	25	55	—_
160	New Jersey	2334	1298	19	4	41	_
160	New Jersey	2483	1283	18	26	92	0
160	New Jersey	2682	1295	19	4	50	_
160	_header	2737	1278	23	25	30	—-
160	_header	2837	1277	23	25	48	—_
160	_header	2936	1276	23	25	33	—-
160	_header	3136	1275	22	25	42	—_
160	_header	3235	1274	23	25	48	—_
160	New York	318	1342	71	27	96	New
160	New York	401	1339	69	29	95	York
160	New York	567	1340	12	12	90	*
160	New York	762	1352	20	4	92	-
160	New York	862	1351	19	4	86	-
160	New York	961	1351	19	4	81	-
160	New York	1061	1350	19	4	91	-
160	New York	1327	1334	12	12	34	*
160	New York	1410	1334	13	12	29	*
160	New York	1491	1347	19	3	59	=
160	New York	1574	1346	19	4	83	=
160	New York	1890	1330	12	12	90	*
160	New York	2020	1328	85	32	87	1,000
160	New York	2175	1327	58	27	81	970
160	New York	2334	1340	19	4	91	-
160	New York	2466	1325	36	26	96	50
160	New York	2583	1317	116	45	96	Annual
160	New York	2841	1336	19	4	91	-
160	New York	2940	1335	19	4	91	-
160	New York	3040	1334	19	5	79	-
160	New York	3139	1334	19	4	83	-
160	New Jersey	3242	1319	13	13	57	*
160	North Carolina	319	1421	89	30	96	North
160	North Carolina	419	1420	131	30	93	Carolina
160	North Carolina	567	1422	14	12	93	*
160	North Carolina	662	1435	19	4	13	-
160	North Carolina	854	1419	39	34	39	(y)
160	North Carolina	970	1432	19	4	88	-
160	North Carolina	1067	1432	19	3	68	-
160	North Carolina	1163	1431	20	4	89	-
160	North Carolina	1415	1415	12	13	89	*
160	North Carolina	1497	1428	19	4	33	=
160	North Carolina	1583	1413	36	32	77	(x)
160	North Carolina	1888	1425	19	4	90	-
160	North Carolina	1999	1408	107	33	91	500(z)
160	North Carolina	2178	1409	56	27	78	500
160	North Carolina	2298	1408	54	27	92	275
160	North Carolina	2466	1407	35	27	60	75
160	North Carolina	2569	1403	131	30	60	Biennial
160	North Carolina	2742	1419	19	4	67	-
160	North Carolina	2841	1418	20	4	89	-
160	North Carolina	2942	1417	18	4	87	-
160	North Carolina	3041	1416	19	5	92	-
160	North Carolina	3120	1401	59	32	80	(aa)
160	North Carolina	3243	1401	12	13	80	*
160	North Dakota	320	1463	93	30	96	North
160	North Dakota	427	1462	115	30	92	Dakota
160	North Dakota	568	1464	13	12	92	*
160	North Dakota	664	1477	20	4	76	-
160	North Dakota	767	1462	12	12	56	‘
160	North Dakota	863	1475	19	4	90	-
160	North Dakota	1161	1473	19	4	77	-
160	North Dakota	1412	1458	12	11	73	*
160	North Dakota	1491	1470	20	4	64	-
160	North Dakota	1575	1470	19	4	64	-
160	North Dakota	1888	1467	19	4	36	-
160	North Dakota	2050	1447	56	43	96	500
160	North Dakota	2178	1447	56	42	96	500
160	North Dakota	2335	1464	19	4	91	-
160	North Dakota	2466	1449	37	27	96	10
160	North Dakota	2584	1445	116	30	62	Annual
160	North Dakota	2742	1461	20	4	34	-
160	North Dakota	2842	1460	19	4	91	-
160	North Dakota	2942	1459	19	4	90	-
160	North Dakota	3041	1458	19	4	87	-
160	North Dakota	3141	1457	19	5	80	-
160	North Dakota	3240	1457	19	4	87	-
160	Oklahoma	318	1504	170	31	96	Oklahoma
160	Oklahoma	569	1505	12	13	87	*
160	Oklahoma	668	1505	12	12	78	*
160	Oklahoma	966	1503	12	12	47	*
160	Oklahoma	1065	1501	12	13	85	*
160	Oklahoma	1165	1501	12	12	53	*
160	Oklahoma	1325	1513	19	4	65	-
160	Oklahoma	1408	1512	20	5	37	=
160	Oklahoma	1492	1512	19	4	58	=
160	Oklahoma	1575	1512	19	3	59	=
160	Oklahoma	1888	1509	19	4	91	-
160	Oklahoma	2045	1487	64	45	96	400
160	Oklahoma	2196	1506	19	5	91	-
160	Oklahoma	2335	1506	20	4	87	-
160	Oklahoma	2485	1491	18	27	54	QO
160	Oklahoma	2570	1486	130	30	58	Biennial
160	Oklahoma	2743	1502	19	5	58	-
160	Oklahoma	2843	1502	18	4	88	-
160	Oklahoma	2942	1501	19	4	88	-
160	Oklahoma	3042	1500	19	4	61	-
160	Oklahoma	3119	1483	62	34	83	(bb)
160	North Dakota	3244	1485	12	12	83	*
160	Oregon	318	1545	122	42	96	Oregon
160	Oregon	568	1547	13	12	54	.
160	Oregon	665	1560	19	4	81	-
160	Oregon	767	1545	12	13	86	*
160	Oregon	866	1545	13	12	70	*
160	Oregon	965	1544	13	12	81	*
160	Oregon	1066	1543	12	12	21	‘
160	Oregon	1165	1542	12	12	70	*
160	Oregon	1319	1541	13	12	92	*
160	Oregon	1381	1540	57	31	77	(cc)
160	Oregon	1487	1540	12	12	89	*
160	Oregon	1577	1537	62	33	95	(dd)
160	Oregon	1850	1536	57	32	92	(ee)
160	Oregon	1964	1529	74	45	72	1,100
160	Oregon	2059	1533	48	34	95	(ff)
160	Oregon	2177	1534	57	27	83	950
160	Oregon	2298	1533	57	27	83	200
160	Oregon	2485	1532	19	27	59	O
160	Oregon	2529	1531	174	28	92	Permanent
160	Oklahoma	2746	1530	13	13	92	*
160	Oregon	2823	1529	58	34	86	(gg)
160	Oregon	2943	1543	18	4	77	-
160	Oregon	3021	1526	61	33	72	(hh)
160	Oregon	3141	1541	19	4	72	-
160	Oklahoma	3244	1527	12	12	28	*
160	South Dakota	319	1588	93	30	96	South
160	South Dakota	426	1587	115	29	93	Dakota
160	South Dakota	569	1589	13	12	90	*
160	South Dakota	665	1602	19	4	89	-
160	South Dakota	764	1601	20	5	80	-
160	South Dakota	867	1587	12	12	17	.
160	South Dakota	963	1599	19	4	83	-
160	South Dakota	1063	1598	19	5	82	-
160	South Dakota	1162	1598	19	4	81	-
160	South Dakota	1329	1583	12	12	15	.
160	South Dakota	1412	1583	13	12	53	*
160	South Dakota	1495	1582	13	12	79	*
160	South Dakota	1576	1595	19	4	71	-
160	South Dakota	1889	1592	19	4	66	-
160	South Dakota	2050	1573	57	42	96	500
160	South Dakota	2178	1576	57	27	81	400
160	South Dakota	2299	1575	56	27	87	300
160	South Dakota	2467	1574	37	27	95	10
160	South Dakota	2585	1570	116	30	48	Annual
160	South Dakota	2743	1586	20	4	24	—-
160	South Dakota	2843	1585	19	4	90	-
160	South Dakota	2943	1584	19	4	82	-
160	South Dakota	3042	1583	19	5	64	~
160	South Dakota	3142	1583	19	4	85	-
160	South Dakota	3241	1582	19	4	91	-
160	Tennessee	319	1666	165	43	95	Tennessee
160	Tennessee	570	1671	12	12	62	*
160	Tennessee	666	1670	13	12	90	*
160	Tennessee	759	1667	41	33	43	ad)
160	Tennessee	878	1682	18	4	90	-
160	Tennessee	974	1681	19	4	52	-
160	Tennessee	1072	1667	13	12	40	*
160	Tennessee	1166	1680	19	4	87	-
160	Tennessee	1329	1665	13	12	24	*
160	Tennessee	1410	1678	19	4	39	=
160	Tennessee	1494	1676	102	5	24	ee
160	Tennessee	1889	1674	20	4	87	~
160	Tennessee	1983	1654	124	43	96	700-750
160	Tennessee	2198	1672	19	4	88	-
160	Tennessee	2337	1671	19	4	88	-
160	Tennessee	2468	1656	36	27	96	25
160	Tennessee	2586	1652	116	30	58	Annual
160	Tennessee	2744	1668	20	4	34	—-
160	Tennessee	2844	1667	19	4	64	-
160	Tennessee	2944	1666	19	5	90	-
160	Tennessee	3032	1651	40	32	72	fii)
160	Tennessee	3131	1650	41	34	60	Gj
160	Tennessee	3242	1664	19	4	72	-
160	Texas	319	1714	86	28	96	Texas
160	Texas	570	1712	12	13	29	*
160	Texas	669	1712	12	12	78	*
160	Texas	765	1725	20	4	90	-
160	Texas	865	1724	19	4	86	-
160	Texas	967	1709	13	13	67	*
160	Texas	1067	1709	12	12	89	*
160	Texas	1166	1708	12	12	66	*
160	Texas	1328	1720	19	4	80	-
160	Texas	1413	1720	19	4	61	-
160	Texas	1497	1719	19	4	10	—-
160	Texas	1541	1698	12	45	0	—
160	Texas	1581	1702	60	33	95	(kk)
160	Texas	1890	1716	19	4	89	-
160	Texas	2051	1700	56	28	81	800
160	Texas	2175	1700	57	27	81	NA.
160	Texas	2289	1700	57	26	95	NA
160	Texas	2449	1698	56	27	91	100
160	Texas	2528	1695	177	33	76	Biennial(mm)
160	Texas	2745	1709	19	5	39	—-
160	Tennessee	2847	1696	13	12	72	*
160	Texas	2944	1709	19	3	84	-
160	Texas	3043	1707	19	5	85	-
160	Texas	3143	1707	19	4	59	-
160	Texas	3222	1691	60	32	95	(nn)
160	Utah	321	1753	78	30	95	Utah
160	Utah	569	1754	13	12	47	.
160	Utah	665	1749	17	42	43	*.
160	Utah	766	1767	19	3	79	-
160	Utah	865	1766	20	4	87	-
160	Utah	965	1765	19	4	88	-
160	Utah	1064	1764	19	4	91	-
160	Utah	1163	1763	20	5	59	-
160	Utah	1330	1748	13	13	66	*
160	Utah	1411	1762	19	4	82	-
160	Utah	1494	1761	19	4	21	=
160	Utah	1890	1758	19	4	82	-
160	Utah	2023	1739	87	42	96	1,000
160	Utah	2198	1755	20	5	67	-
160	Utah	2338	1755	19	4	80	-
160	Utah	2469	1740	36	27	96	10
160	Utah	2572	1736	131	30	69	Biennial
160	Utah	2745	1751	19	5	38	—-
160	Utah	2845	1751	19	4	85	-
160	Utah	2944	1750	19	4	90	-
160	Utah	3044	1749	19	4	88	-
160	Utah	3243	1748	18	4	88	-
160	Vermont	320	1790	140	44	96	Vermont
160	Vermont	570	1796	12	12	79	*
160	Vermont	667	1809	18	4	92	-
160	Vermont	766	1808	19	4	92	-
160	Vermont	865	1807	20	4	91	-
160	Vermont	968	1793	12	12	71	*
160	Vermont	1064	1806	19	4	91	-
160	Vermont	1163	1805	20	4	92	-
160	Vermont	1330	1790	13	12	43	*
160	Vermont	1414	1790	12	12	44	f
160	Vermont	1494	1803	19	4	58	=
160	Vermont	1578	1802	18	4	0	-
160	Vermont	1850	1779	57	44	94	NA.
160	Vermont	2052	1784	56	27	95	300
160	Vermont	2146	1783	124	28	85	200-250
160	Vermont	2338	1796	19	5	88	-
160	Vermont	2488	1781	16	27	96	5
160	Vermont	2587	1777	116	30	63	Annual
160	Vermont	2745	1793	20	4	20	—-
160	Vermont	2845	1792	19	4	85	-
160	Vermont	2944	1791	20	5	92	-
160	Vermont	3044	1791	19	4	90	-
160	Utah	3146	1777	13	12	72	*
160	Vermont	3186	1769	15	44	14	—
160	Vermont	3221	1774	62	34	96	(pp)
160	Virginia	320	1833	129	44	95	Virginia
160	Virginia	570	1838	13	11	61	.
160	Virginia	667	1850	19	5	88	-
160	Virginia	766	1850	19	4	89	-
160	Virginia	865	1849	20	4	88	-
160	Virginia	968	1835	12	12	51	‘
160	Virginia	1067	1834	13	12	27	.
160	Virginia	1164	1847	19	4	85	-
160	Virginia	1330	1832	14	12	67	*
160	Virginia	1411	1845	20	4	60	-
160	Virginia	1495	1844	18	4	60	-
160	Virginia	1578	1844	19	4	82	-
160	Virginia	1890	1842	20	4	72	-
160	Virginia	2051	1826	58	27	88	650
160	Virginia	2166	1825	85	32	88	1,000
160	Virginia	2338	1838	19	4	91	-
160	Virginia	2470	1823	36	27	96	30
160	Virginia	2643	1820	63	33	75	(oo)
160	Virginia	2745	1834	20	5	64	-
160	Virginia	2845	1834	20	4	83	-
160	Virginia	2945	1833	19	4	91	-
160	Virginia	3044	1832	19	5	40	~
160	Virginia	3144	1832	19	4	83	-
160	Washington	320	1918	192	37	82	Washington
160	Washington	571	1920	13	13	82	*
160	Washington	670	1919	13	12	67	*
160	Washington	770	1918	12	13	84	*
160	Washington	869	1918	13	12	69	*
160	Washington	1068	1916	13	13	79	*
160	Washington	1167	1916	13	12	71	*
160	Washington	1331	1914	13	12	67	*
160	Washington	1412	1928	19	4	67	-
160	Washington	1495	1927	19	4	74	-
160	Washington	1579	1926	18	5	73	=
160	Washington	1892	1924	19	4	90	-
160	Washington	2052	1908	57	28	70	700
160	Washington	2181	1908	57	27	87	800
160	Washington	2301	1907	55	27	87	125
160	Washington	2488	1906	19	27	34	0
160	Washington	2573	1902	131	30	80	Biennial
160	Washington	2746	1917	19	5	79	-
160	Washington	2846	1917	19	4	90	-
160	Washington	2946	1916	19	5	57	-
160	Washington	3045	1915	19	5	92	-
160	Washington	3147	1901	13	12	67	*
160	Washington	3244	1914	19	4	25	-
160	West Virginia	320	1963	79	28	95	West
160	West Virginia	410	1961	130	36	92	Virginia
160	West Virginia	572	1962	12	12	88	*
160	West Virginia	671	1961	12	12	16	‘
160	West Virginia	767	1974	20	4	86	-
160	West Virginia	867	1973	19	5	81	-
160	West Virginia	969	1959	12	12	56	‘
160	West Virginia	1069	1958	12	12	74	*
160	West Virginia	1165	1971	19	4	89	-
160	West Virginia	1331	1957	13	12	73	.
160	West Virginia	1412	1969	19	5	90	-
160	West Virginia	1579	1968	19	4	90	-
160	West Virginia	1892	1966	19	4	88	-
160	West Virginia	2053	1950	56	28	96	250
160	West Virginia	2200	1963	19	5	87	-
160	West Virginia	2339	1963	19	4	90	-
160	West Virginia	2470	1948	37	27	58	20
160	West Virginia	2573	1945	131	29	46	~=Biennial
160	West Virginia	2746	1960	20	4	37	—-
160	West Virginia	2946	1959	19	4	87	-
160	West Virginia	3045	1958	19	4	87	-
160	Wisconsin	321	1999	168	44	95	Wisconsin
160	Wisconsin	572	2004	13	12	62	.
160	Wisconsin	671	2003	13	12	74	.
160	Wisconsin	768	2016	19	4	87	-
160	Wisconsin	871	2001	12	13	47	‘
160	Wisconsin	966	2014	20	5	72	-
160	Wisconsin	1069	2000	13	12	27	*
160	Wisconsin	1169	1999	12	12	24	*
160	Wisconsin	1332	1998	12	12	1	.
160	Wisconsin	1415	1997	13	13	14	.
160	Wisconsin	1499	1997	12	12	25	*
160	Wisconsin	1579	2010	19	4	89	-
160	Wisconsin	1892	2008	19	4	90	-
160	Wisconsin	2054	1993	54	27	96	525
160	Wisconsin	2182	1992	55	27	96	575
160	Wisconsin	2321	1991	36	27	96	75
160	Wisconsin	2462	1989	46	32	88	(tt)
160	Wisconsin	2574	1986	130	30	84	Biennial
160	Wisconsin	2747	2002	19	4	75	-
160	West Virginia	2850	1987	12	13	17	.
160	Wisconsin	2946	2000	19	5	74	-
160	West Virginia	3048	1986	13	12	42	.
160	West Virginia	3148	1985	12	12	47	.
160	Wisconsin	3245	1998	19	5	86	-
160	Wyoming	317	2041	158	44	96	Wyoming
160	Wyoming	572	2046	13	12	60	.
160	Wyoming	669	2058	19	5	61	-
160	Wyoming	768	2058	19	4	88	-
160	Wyoming	868	2057	19	5	83	-
160	Wyoming	970	2043	12	12	77	*
160	Wyoming	1069	2042	13	12	79	.
160	Wyoming	1166	2055	19	4	69	-
160	Wyoming	1332	2040	12	12	62	*
160	Wyoming	1415	2039	13	13	54	.
160	Wyoming	1499	2039	13	12	14	.
160	Wyoming	1579	2051	20	5	0	-
160	Wyoming	1893	2049	19	5	63	—
160	Wyoming	1939	2035	56	27	43	700
160	Wyoming	2006	2034	27	32	43	(2
160	Wyoming	2046	2033	65	35	95	yrs.)
160	Wyoming	2490	2031	17	27	56	3
160	Wyoming	2574	2027	131	30	19	Biennial
160	Wyoming	2747	2043	19	5	73	-
160	Wyoming	2847	2042	19	5	33	~
160	Wyoming	2946	2042	19	5	86	-
160	Wyoming	3046	2041	19	5	58	~
160	Wyoming	3145	2040	20	5	77	-
160	Wisconsin	3245	2039	19	5	56	~
160	Wyoming	323	2087	121	29	96	District
160	District of Columbia	321	2128	33	30	95	of
160	District of Columbia	366	2128	159	30	82	Columbia
160	District of Columbia	573	2129	12	13	79	*
160	District of Columbia	672	2128	13	13	62	*
160	District of Columbia	769	2141	18	5	91	-
160	District of Columbia	868	2140	19	5	77	-
160	District of Columbia	970	2126	13	12	58	*
160	District of Columbia	1070	2125	12	13	33	*
160	District of Columbia	1169	2124	12	13	81	*
160	District of Columbia	1330	2137	19	4	75	-
160	District of Columbia	1417	2123	13	12	88	*
160	District of Columbia	1498	2136	19	4	54	=
160	District of Columbia	1539	2115	16	45	26	—
160	District of Columbia	1581	2120	62	35	95	(qq)
160	District of Columbia	1893	2133	19	4	89	-
