filing_id	id	state	filing_type	filer_role	reporting_year	reporting_period	lobbyist_id	client_id	total_compensation
716700	NY-filing-716700-park-strategies-llc-risewell-community-services-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-park-strategies-llc	NY-client-risewell-community-services-inc	48000
716701	NY-filing-716701-bolton-st-johns-llc-rochester-broadway-theatre-league-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-rochester-broadway-theatre-league-inc	30000
716702	NY-filing-716702-bolton-st-johns-llc-sacandaga-protection-corporation	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-sacandaga-protection-corporation	19000
716703	NY-filing-716703-bolton-st-johns-llc-saint-regis-mohawk-tribe	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-saint-regis-mohawk-tribe	76000
716705	NY-filing-716705-bolton-st-johns-llc-santos-russell-holdings-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-santos-russell-holdings-llc	17000
716706	NY-filing-716706-bolton-st-johns-llc-saratoga-performing-arts-center-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-saratoga-performing-arts-center-inc	12000
716708	NY-filing-716708-bolton-st-johns-llc-siemens-industry-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-siemens-industry-inc	30000
716708	NY-filing-716708-o-donnell-associates-llc-siemens-industry-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-o-donnell-associates-llc	NY-client-siemens-industry-inc	30000
716710	NY-filing-716710-bolton-st-johns-llc-socal-home-135-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-socal-home-135-llc	20000
716711	NY-filing-716711-bolton-st-johns-llc-south-asian-youth-action-inc-saya	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-south-asian-youth-action-inc-saya	25500
716713	NY-filing-716713-bolton-st-johns-llc-southern-glazer-s-wine-spirits-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-southern-glazer-s-wine-spirits-llc	60000
716714	NY-filing-716714-bolton-st-johns-llc-spectrum-health-and-human-services	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-spectrum-health-and-human-services	27000
716720	NY-filing-716720-bolton-st-johns-llc-treatment-accountability-for-safer-communities-tasc-of-the-capital-district-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-treatment-accountability-for-safer-communities-tasc-of-the-capital-district-inc	15000
716723	NY-filing-716723-bolton-st-johns-llc-waterfront-alliance-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-waterfront-alliance-inc	30000
716725	NY-filing-716725-bolton-st-johns-llc-western-new-york-law-center-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-western-new-york-law-center-inc	30000
716726	NY-filing-716726-bolton-st-johns-llc-window-covering-manufacturers-association	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-window-covering-manufacturers-association	24000
716748	NY-filing-716748-recall-strategies-llc-cleanchoice-energy-shared-services-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-recall-strategies-llc	NY-client-cleanchoice-energy-shared-services-llc	0
716792	NY-filing-716792-kasirer-llc-ansonia-commercial-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-kasirer-llc	NY-client-ansonia-commercial-llc	18000
717288	NY-filing-717288-advance-group-inc-hotel-and-gaming-trades-council-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-advance-group-inc	NY-client-hotel-and-gaming-trades-council-afl-cio	9000
717288	NY-filing-717288-dickinson-avella-pllc-hotel-and-gaming-trades-council-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-dickinson-avella-pllc	NY-client-hotel-and-gaming-trades-council-afl-cio	30000
717288	NY-filing-717288-green-book-strategies-llc-hotel-and-gaming-trades-council-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-green-book-strategies-llc	NY-client-hotel-and-gaming-trades-council-afl-cio	15000
717288	NY-filing-717288-hotel-and-gaming-trades-council-afl-cio-hotel-and-gaming-trades-council-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hotel-and-gaming-trades-council-afl-cio	NY-client-hotel-and-gaming-trades-council-afl-cio	16839
717288	NY-filing-717288-moonshot-strategies-llc-hotel-and-gaming-trades-council-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-moonshot-strategies-llc	NY-client-hotel-and-gaming-trades-council-afl-cio	15000
717288	NY-filing-717288-pitta-bishop-del-giorno-llc-hotel-and-gaming-trades-council-afl-cio	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-hotel-and-gaming-trades-council-afl-cio	45000
717334	NY-filing-717334-le-roi-capital-sterlin-sharma-llc-chefscape-nyc-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-le-roi-capital-sterlin-sharma-llc	NY-client-chefscape-nyc-llc	12000
717637	NY-filing-717637-allied-government-affairs-llc-tiebreaker-productions-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-allied-government-affairs-llc	NY-client-tiebreaker-productions-llc	20000
717637	NY-filing-717637-cozen-o-connor-public-strategies-llc-tiebreaker-productions-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-cozen-o-connor-public-strategies-llc	NY-client-tiebreaker-productions-llc	30250
717637	NY-filing-717637-london-house-llc-tiebreaker-productions-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-london-house-llc	NY-client-tiebreaker-productions-llc	25150
717637	NY-filing-717637-pitta-bishop-del-giorno-llc-tiebreaker-productions-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-pitta-bishop-del-giorno-llc	NY-client-tiebreaker-productions-llc	23950
717637	NY-filing-717637-stu-loeser-co-llc-tiebreaker-productions-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-stu-loeser-co-llc	NY-client-tiebreaker-productions-llc	20000
717922	NY-filing-717922-park-strategies-llc-puffin-brooklyn-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-park-strategies-llc	NY-client-puffin-brooklyn-llc	5000
718541	NY-filing-718541-american-bakers-association-american-bakers-association	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-american-bakers-association	NY-client-american-bakers-association	813
718644	NY-filing-718644-mercury-public-affairs-llc-revcore-recovery-center-of-manhattan-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-mercury-public-affairs-llc	NY-client-revcore-recovery-center-of-manhattan-llc	9000
718720	NY-filing-718720-mercury-public-affairs-llc-the-black-latinx-asian-charter-collaborative-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-mercury-public-affairs-llc	NY-client-the-black-latinx-asian-charter-collaborative-inc	42000
718720	NY-filing-718720-the-black-latinx-asian-charter-collaborative-inc-the-black-latinx-asian-charter-collaborative-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-the-black-latinx-asian-charter-collaborative-inc	NY-client-the-black-latinx-asian-charter-collaborative-inc	7332
718785	NY-filing-718785-vl-harmon-advisors-corp-catalyst-powers-holdings-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-vl-harmon-advisors-corp	NY-client-catalyst-powers-holdings-llc	15000
719893	NY-filing-719893-brown-weinraub-advisors-llc-a-place-for-mom-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-a-place-for-mom-inc	28000
719901	NY-filing-719901-excelsior-advisors-llc-gin-tech-corp-metro-interior-distributors-corp	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-excelsior-advisors-llc	NY-client-gin-tech-corp-metro-interior-distributors-corp	30000
719908	NY-filing-719908-allied-government-affairs-llc-innovative-business-concepts-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-allied-government-affairs-llc	NY-client-innovative-business-concepts-inc	15000
720047	NY-filing-720047-carlucci-llc-catai-health	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-carlucci-llc	NY-client-catai-health	12500
720989	NY-filing-720989-brown-weinraub-advisors-llc-anacomp-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-anacomp-inc	24000
721843	NY-filing-721843-featherstonhaugh-clyne-mccardle-llp-alzheimer-s-disease-resource-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-featherstonhaugh-clyne-mccardle-llp	NY-client-alzheimer-s-disease-resource-center	6000
721843	NY-filing-721843-william-a-schnell-associates-inc-alzheimer-s-disease-resource-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-william-a-schnell-associates-inc	NY-client-alzheimer-s-disease-resource-center	6000
722734	NY-filing-722734-brown-weinraub-advisors-llc-the-machaneh-trust	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-brown-weinraub-advisors-llc	NY-client-the-machaneh-trust	10000
723706	NY-filing-723706-akerman-llp-2784-linden-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-akerman-llp	NY-client-2784-linden-llc	0
723706	NY-filing-723706-bolton-st-johns-llc-2784-linden-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-2784-linden-llc	36000
723737	NY-filing-723737-bolton-st-johns-llc-the-52nd-street-project-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-52nd-street-project-inc	16000
723788	NY-filing-723788-bolton-st-johns-llc-a-h-security-services-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-a-h-security-services-llc	31000
724543	NY-filing-724543-george-arzt-communications-inc-exterior-wall-and-building-consultants-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-george-arzt-communications-inc	NY-client-exterior-wall-and-building-consultants-llc	2500
724768	NY-filing-724768-asian-american-federation-inc-asian-american-federation-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-asian-american-federation-inc	NY-client-asian-american-federation-inc	3077
724768	NY-filing-724768-bolton-st-johns-llc-asian-american-federation-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-asian-american-federation-inc	28113
725045	NY-filing-725045-cmw-strategies-llc-the-chetrit-group-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-cmw-strategies-llc	NY-client-the-chetrit-group-llc	30000
725082	NY-filing-725082-the-parkside-group-llc-rebuild-local-news	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-the-parkside-group-llc	NY-client-rebuild-local-news	30000
725543	NY-filing-725543-hinman-straub-advisors-llc-metropolitan-jewish-health-system-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hinman-straub-advisors-llc	NY-client-metropolitan-jewish-health-system-inc	60000
725543	NY-filing-725543-metropolitan-jewish-health-system-inc-metropolitan-jewish-health-system-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-metropolitan-jewish-health-system-inc	NY-client-metropolitan-jewish-health-system-inc	7884
725674	NY-filing-725674-bolton-st-johns-llc-barnard-college	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-barnard-college	12500
725680	NY-filing-725680-bolton-st-johns-llc-beta-technologies	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-beta-technologies	28387
725688	NY-filing-725688-bolton-st-johns-llc-boingo-wireless-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-boingo-wireless-inc	60000
725713	NY-filing-725713-bolton-st-johns-llc-the-bridge-project-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-bridge-project-inc	30000
725725	NY-filing-725725-bolton-st-johns-llc-the-brinn-group-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-brinn-group-llc	30000
725738	NY-filing-725738-bolton-st-johns-llc-the-bronx-parent-housing-network-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-bronx-parent-housing-network-inc	16000
725738	NY-filing-725738-london-house-llc-the-bronx-parent-housing-network-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-london-house-llc	NY-client-the-bronx-parent-housing-network-inc	24000
725971	NY-filing-725971-bolton-st-johns-llc-bronxworks-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-bronxworks-inc	45000
726039	NY-filing-726039-bolton-st-johns-llc-children-s-rescue-fund	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-children-s-rescue-fund	42000
726045	NY-filing-726045-albany-strategic-advisors-llc-chpe-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-albany-strategic-advisors-llc	NY-client-chpe-llc	90000
726045	NY-filing-726045-bolton-st-johns-llc-chpe-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-chpe-llc	61000
726047	NY-filing-726047-bolton-st-johns-llc-city-harvest-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-city-harvest-inc	42000
726049	NY-filing-726049-bolton-st-johns-llc-common-threads	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-common-threads	16000
726051	NY-filing-726051-bolton-st-johns-llc-constellation-brands	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-constellation-brands	60000
726055	NY-filing-726055-bolton-st-johns-llc-cutting-room-recycling-corp	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-cutting-room-recycling-corp	8073
726058	NY-filing-726058-bolton-st-johns-llc-day-one-early-learning-community-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-day-one-early-learning-community-inc	17750
726062	NY-filing-726062-bolton-st-johns-llc-dji-technology-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-dji-technology-inc	61000
726064	NY-filing-726064-bolton-st-johns-llc-the-door-a-center-of-alternatives-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-door-a-center-of-alternatives-inc	19000
726067	NY-filing-726067-bolton-st-johns-llc-elaine-kaufman-cultural-center	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-elaine-kaufman-cultural-center	30000
726071	NY-filing-726071-bolton-st-johns-llc-elderserve-health-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-elderserve-health-inc	27419
726094	NY-filing-726094-bolton-st-johns-llc-eponymous-associates-llc-dba-steiner-studios	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-eponymous-associates-llc-dba-steiner-studios	9000
726094	NY-filing-726094-ostroff-associates-inc-eponymous-associates-llc-dba-steiner-studios	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-ostroff-associates-inc	NY-client-eponymous-associates-llc-dba-steiner-studios	51000
726141	NY-filing-726141-bolton-st-johns-llc-equinox-group-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-equinox-group-llc	72000
726152	NY-filing-726152-bolton-st-johns-llc-excelsior-57th-corp	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-excelsior-57th-corp	45000
726159	NY-filing-726159-hodes-landy-inc-montana-health-solutions-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-hodes-landy-inc	NY-client-montana-health-solutions-inc	23774
726307	NY-filing-726307-bolton-st-johns-llc-family-equality	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-family-equality	25000
726319	NY-filing-726319-bolton-st-johns-llc-focus-sh-acquisitions-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-focus-sh-acquisitions-llc	38000
726330	NY-filing-726330-bolton-st-johns-llc-the-fortune-society-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-fortune-society-inc	37000
726351	NY-filing-726351-bolton-st-johns-llc-the-bronx-high-school-of-science-alumni-foundation-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-bronx-high-school-of-science-alumni-foundation-inc	49000
726363	NY-filing-726363-bolton-st-johns-llc-gay-men-s-health-crisis-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-gay-men-s-health-crisis-inc	24000
726374	NY-filing-726374-bolton-st-johns-llc-northwest-confections	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-northwest-confections	7000
726382	NY-filing-726382-bolton-st-johns-llc-sysco-corporation	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-sysco-corporation	0
726391	NY-filing-726391-bolton-st-johns-llc-gmdss-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-gmdss-llc	13332
726394	NY-filing-726394-bolton-st-johns-llc-terrapin-greens-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-terrapin-greens-llc	13332
726396	NY-filing-726396-bolton-st-johns-llc-the-doe-store-llc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-the-doe-store-llc	13332
726414	NY-filing-726414-bolton-st-johns-llc-green-city-force-inc	NY	expenditure_report	firm	2025	Jan/June	NY-lobbyist-bolton-st-johns-llc	NY-client-green-city-force-inc	30000
